"streetlight_model","streetlight_type","streetlight_wattage","longitude","latitude"
"COBRA","IND","85.0","-117.18228912","32.74609867"
"COBRA","IND","165.0","-117.18091261","32.73927192"
"POSTTOP","","0.0","-117.17850872","32.74943244"
"POSTTOP","","0.0","-117.17686413","32.74948144"
"POSTTOP","LPS","55.0","-117.17695235","32.74914099"
"POSTTOP","LPS","55.0","-117.17810847","32.74890885"
"POSTTOP","","0.0","-117.20980924","32.73190968"
"POSTTOP","","0.0","-117.20974416","32.73151002"
"POSTTOP","","0.0","-117.20992579","32.73112072"
"POSTTOP","","0.0","-117.20986513","32.7306938"
"COBRA","HPS","150.0","-117.18346023","32.74158087"
"COBRA","HPS","250.0","-117.18820652","32.74230311"
"COBRA","HPS","250.0","-117.18712772","32.74183642"
"COBRA","HPS","250.0","-117.18761912","32.74168384"
"COBRA","HPS","250.0","-117.18712085","32.74145007"
"COBRA","HPS","250.0","-117.18662038","32.74119548"
"COBRA","IND","165.0","-117.1847291","32.74025158"
"COBRA","IND","165.0","-117.18427862","32.74027182"
"COBRA","IND","165.0","-117.18167194","32.73895172"
"COBRA","IND","165.0","-117.18133319","32.73872694"
"COBRA","IND","165.0","-117.18099993","32.7384981"
"COBRA","HPS","250.0","-117.18071573","32.73828181"
"COBRA","IND","85.0","-117.20019135","32.75536246"
"POSTTOP","LPS","55.0","-117.17848595","32.74906149"
"POSTTOP","","0.0","-117.17849374","32.74867304"
"POSTTOP","","0.0","-117.17710318","32.74883483"
"POSTTOP","LPS","55.0","-117.17733251","32.74875117"
"POSTTOP","LPS","55.0","-117.17782725","32.74855845"
"POSTTOP","","0.0","-117.17807843","32.74933704"
"POSTTOP","LPS","55.0","-117.1781807","32.74951006"
"POSTTOP","","0.0","-117.17734951","32.74971785"
"COBRA","HPS","150.0","-117.18347247","32.74339442"
"COBRA","IND","85.0","-117.17630499","32.72860102"
"COBRA","IND","85.0","-117.17582501","32.72874907"
"COBRA","IND","85.0","-117.17534182","32.72889443"
"COBRA","LED","200.0","-117.17771682","32.73562976"
"COBRA","HPS","200.0","-117.17795681","32.73542701"
"COBRA","LED","200.0","-117.17752523","32.73539436"
"COBRA","HPS","200.0","-117.17768518","32.73511857"
"COBRA","LED","200.0","-117.17729168","32.73509667"
"COBRA","HPS","200.0","-117.17742326","32.73482444"
"COBRA","LED","200.0","-117.17701843","32.73482577"
"COBRA","HPS","200.0","-117.17729955","32.73467122"
"COBRA","HPS","200.0","-117.17676048","32.73403799"
"COBRA","LED","200.0","-117.17665855","32.73441452"
"COBRA","HPS","200.0","-117.17635494","32.7340672"
"COBRA","HPS","200.0","-117.17649785","32.73370916"
"COBRA","HPS","200.0","-117.17604976","32.73371555"
"COBRA","HPS","200.0","-117.17577845","32.73340307"
"COBRA","HPS","200.0","-117.17624809","32.7333897"
"COBRA","HPS","250.0","-117.17551023","32.73308268"
"COBRA","HPS","200.0","-117.17594548","32.73309504"
"COBRA","HPS","200.0","-117.17566604","32.73276838"
"COBRA","HPS","200.0","-117.17520684","32.73277703"
"COBRA","HPS","200.0","-117.17533692","32.73237636"
"COBRA","HPS","200.0","-117.17489339","32.73243395"
"COBRA","HPS","200.0","-117.1750381","32.7320189"
"COBRA","HPS","200.0","-117.1748465","32.73169242"
"COBRA","HPS","250.0","-117.19231297","32.74754146"
"COBRA","HPS","250.0","-117.19385642","32.74463777"
"COBRA","IND","","-117.18668387","32.742922"
"COBRA","HPS","","-117.18736266","32.74204084"
"COBRA","HPS","","-117.18601315","32.74456283"
"COBRA","HPS","150.0","-117.18555846","32.74487578"
"POSTTOP","HPS","100.0","-117.18649303","32.74381056"
"SOFFIT","LPS","55.0","-117.18605601","32.74427442"
"COBRA","HPS","150.0","-117.19170177","32.74408417"
"COBRA","IND","85.0","-117.1880159","32.7432872"
"COBRA","IND","85.0","-117.19152856","32.74482854"
"COBRA","IND","165.0","-117.19219533","32.74623195"
"COBRA","HPS","150.0","-117.192262","32.74592264"
"POSTTOP","","","-117.209729","32.74227623"
"POSTTOP","","0.0","-117.20683142","32.75014874"
"POSTTOP","","0.0","-117.20634924","32.74993448"
"POSTTOP","","0.0","-117.20674256","32.74987038"
"POSTTOP","","0.0","-117.2065015","32.74971962"
"COBRA","IND","85.0","-117.20963346","32.7427589"
"COBRA","HPS","150.0","-117.21010886","32.7456137"
"POSTTOP","","","-117.20416388","32.74833236"
"POSTTOP","","","-117.20355943","32.74816685"
"COBRA","","0.0","-117.20265972","32.74741918"
"COBRA","LED","","-117.18457015","32.74388706"
"SOFFIT","HPS","0.0","-117.18619239","32.74410072"
"POSTTOP","","","-117.20983361","32.74228525"
"COBRA","IND","85.0","-117.20585189","32.74970401"
"COBRA","IND","85.0","-117.20344911","32.7440664"
"COBRA","IND","85.0","-117.20314698","32.74415422"
"COBRA","IND","85.0","-117.20303026","32.74387714"
"COBRA","IND","85.0","-117.19716311","32.72522812"
"COBRA","LPS","55.0","-117.19365158","32.75270993"
"COBRA","HPS","150.0","-117.18378266","32.74146652"
"COBRA","IND","165.0","-117.19841324","32.74653698"
"COBRA","IND","165.0","-117.17732767","32.73665297"
"COBRA","IND","165.0","-117.18384473","32.74095844"
"COBRA","IND","165.0","-117.18391532","32.74078156"
"COBRA","IND","165.0","-117.18413173","32.74106898"
"COBRA","IND","165.0","-117.18428374","32.74075519"
"COBRA","IND","165.0","-117.18446752","32.74099834"
"COBRA","HPS","250.0","-117.20821905","32.7504958"
"COBRA","HPS","100.0","-117.20776432","32.75043699"
"COBRA","IND","165.0","-117.17506481","32.74780485"
"COBRA","HPS","150.0","-117.17672009","32.74746538"
"COBRA","IND","165.0","-117.1978638","32.7470729"
"COBRA","IND","165.0","-117.19754462","32.74682024"
"COBRA","IND","165.0","-117.19752853","32.74738873"
"COBRA","IND","165.0","-117.19775115","32.74723984"
"COBRA","IND","165.0","-117.19723885","32.74721728"
"COBRA","IND","","-117.20811092","32.7548072"
"COBRA","IND","165.0","-117.1903466","32.74540863"
"COBRA","IND","165.0","-117.18697174","32.74272357"
"COBRA","IND","165.0","-117.18716336","32.7427893"
"COBRA","IND","165.0","-117.18698307","32.74309258"
"COBRA","IND","165.0","-117.19111276","32.74574639"
"COBRA","IND","165.0","-117.19189654","32.74623118"
"COBRA","LPS","135.0","-117.19289232","32.74542859"
"COBRA","IND","165.0","-117.19266103","32.74570232"
"COBRA","IND","165.0","-117.1933705","32.74433465"
"COBRA","IND","165.0","-117.19297171","32.74414897"
"COBRA","IND","165.0","-117.18775517","32.72916285"
"COBRA","HPS","250.0","-117.16124367","32.72258312"
"COBRA","HPS","250.0","-117.16400375","32.72403379"
"COBRA","HPS","250.0","-117.16030299","32.72252482"
"COBRA","HPS","250.0","-117.16104177","32.72276009"
"COBRA","HPS","250.0","-117.16125","32.72296035"
"COBRA","HPS","250.0","-117.16721013","32.72585056"
"COBRA","HPS","150.0","-117.16014925","32.72524605"
"COBRA","HPS","150.0","-117.16012787","32.72308885"
"COBRA","HPS","250.0","-117.16484788","32.72326654"
"COBRA","HPS","150.0","-117.16014528","32.72499268"
"COBRA","IND","85.0","-117.16780745","32.72899427"
"COBRA","IND","85.0","-117.16678238","32.72812923"
"COBRA","IND","85.0","-117.16583056","32.72812051"
"COBRA","IND","85.0","-117.16651587","32.72917766"
"COBRA","IND","85.0","-117.16587819","32.72918449"
"COBRA","IND","85.0","-117.16492309","32.72888042"
"COBRA","IND","85.0","-117.16742751","32.72916446"
"COBRA","IND","85.0","-117.16824036","32.7299749"
"COBRA","IND","85.0","-117.16766558","32.73017495"
"COBRA","IND","85.0","-117.16676109","32.73022407"
"COBRA","IND","85.0","-117.16588959","32.73023721"
"COBRA","IND","85.0","-117.16494481","32.73019952"
"COBRA","IND","85.0","-117.16739155","32.72803459"
"COBRA","IND","85.0","-117.16495751","32.73231703"
"COBRA","IND","85.0","-117.16471479","32.73335205"
"COBRA","IND","85.0","-117.16313313","32.73232171"
"COBRA","IND","85.0","-117.16224973","32.7323454"
"COBRA","IND","85.0","-117.16223404","32.73446119"
"COBRA","IND","85.0","-117.16323645","32.73405111"
"COBRA","IND","85.0","-117.16316969","32.73337071"
"COBRA","IND","85.0","-117.16480846","32.73620482"
"COBRA","IND","85.0","-117.16589568","32.73537988"
"COBRA","IND","85.0","-117.16757709","32.73336406"
"COBRA","IND","85.0","-117.16654447","32.73381872"
"COBRA","IND","85.0","-117.1649532","32.72813989"
"COBRA","IND","85.0","-117.1659528","32.73461743"
"COBRA","IND","85.0","-117.16820873","32.73225483"
"COBRA","IND","85.0","-117.16762068","32.73239729"
"COBRA","IND","85.0","-117.16836319","32.73291066"
"COBRA","IND","85.0","-117.16232384","32.73757722"
"COBRA","IND","85.0","-117.16322184","32.73750541"
"COBRA","IND","85.0","-117.16320034","32.73651718"
"COBRA","IND","85.0","-117.16408874","32.73566925"
"COBRA","IND","85.0","-117.16313539","32.72815814"
"COBRA","IND","85.0","-117.16761258","32.73550788"
"COBRA","IND","85.0","-117.16803983","32.73564189"
"COBRA","IND","85.0","-117.16848017","32.73548343"
"COBRA","IND","85.0","-117.1686151","32.73814634"
"COBRA","IND","85.0","-117.16841276","32.73772558"
"COBRA","IND","85.0","-117.16219488","32.73022286"
"COBRA","IND","85.0","-117.16219423","32.7250229"
"COBRA","IND","85.0","-117.16546687","32.72605215"
"COBRA","IND","85.0","-117.16308194","32.72606531"
"COBRA","IND","85.0","-117.16313728","32.72919903"
"COBRA","IND","85.0","-117.16494114","32.72990194"
"COBRA","IND","85.0","-117.16490272","32.72605046"
"COBRA","IND","85.0","-117.16380238","32.72626087"
"COBRA","IND","85.0","-117.1631343","32.73296188"
"COBRA","IND","85.0","-117.16202184","32.73355692"
"COBRA","IND","85.0","-117.1613142","32.73338057"
"COBRA","IND","85.0","-117.16223281","32.73337927"
"COBRA","IND","85.0","-117.1658808","32.73228969"
"COBRA","IND","85.0","-117.16221862","32.72920854"
"COBRA","IND","85.0","-117.17270911","32.73802844"
"COBRA","IND","85.0","-117.17386182","32.73597349"
"COBRA","IND","85.0","-117.172574","32.7369815"
"COBRA","IND","85.0","-117.17312946","32.73515847"
"COBRA","IND","85.0","-117.17239473","32.7356176"
"COBRA","IND","85.0","-117.17181257","32.73619492"
"COBRA","IND","85.0","-117.17074081","32.73535172"
"COBRA","IND","85.0","-117.1723704","32.73429645"
"COBRA","IND","85.0","-117.17121735","32.73242578"
"COBRA","IND","85.0","-117.17037816","32.73266212"
"COBRA","IND","85.0","-117.1716041","32.73474176"
"COBRA","IND","85.0","-117.16948359","32.73775389"
"COBRA","IND","85.0","-117.1676973","32.7361792"
"COBRA","IND","85.0","-117.16900198","32.73564216"
"COBRA","IND","85.0","-117.17249017","32.73339447"
"COBRA","IND","85.0","-117.1729166","32.73395006"
"COBRA","IND","85.0","-117.17362968","32.73480805"
"COBRA","IND","85.0","-117.17440809","32.7356639"
"COBRA","IND","85.0","-117.17296998","32.73653101"
"COBRA","IND","85.0","-117.17172599","32.7373158"
"COBRA","IND","85.0","-117.17450043","32.73690757"
"COBRA","IND","85.0","-117.16931732","32.73683794"
"COBRA","IND","85.0","-117.1716863","32.73344159"
"COBRA","IND","85.0","-117.17079115","32.73146026"
"COBRA","IND","85.0","-117.17133569","32.73786633"
"COBRA","IND","85.0","-117.17038102","32.73755692"
"COBRA","IND","85.0","-117.17326353","32.73269375"
"COBRA","IND","85.0","-117.17229217","32.73117406"
"COBRA","IND","85.0","-117.17178504","32.73114446"
"COBRA","IND","85.0","-117.16307018","32.72562555"
"COBRA","IND","85.0","-117.16309407","32.72503436"
"COBRA","IND","85.0","-117.164857","32.73549531"
"COBRA","IND","85.0","-117.15951462","32.73759082"
"COBRA","IND","85.0","-117.15928836","32.73150539"
"COBRA","IND","85.0","-117.15928916","32.73207687"
"COBRA","IND","85.0","-117.15930533","32.72942899"
"COBRA","IND","85.0","-117.1674554","32.73807352"
"COBRA","IND","85.0","-117.16320798","32.73237273"
"COBRA","IND","85.0","-117.16450498","32.7250261"
"COBRA","IND","85.0","-117.16905859","32.72186193"
"COBRA","IND","85.0","-117.16123782","32.72395946"
"COBRA","IND","85.0","-117.16126174","32.72418301"
"COBRA","IND","85.0","-117.16035625","32.7241879"
"COBRA","IND","85.0","-117.16009965","32.72397369"
"COBRA","IND","85.0","-117.16104428","32.72417891"
"COBRA","IND","85.0","-117.17318759","32.73769237"
"COBRA","IND","85.0","-117.17040243","32.72619187"
"COBRA","IND","85.0","-117.17023145","32.7262507"
"COBRA","IND","165.0","-117.15931239","32.72477556"
"COBRA","IND","165.0","-117.15929952","32.72527333"
"COBRA","IND","165.0","-117.1595082","32.73064927"
"COBRA","IND","165.0","-117.15932413","32.72586787"
"COBRA","IND","165.0","-117.15930816","32.72634269"
"COBRA","IND","165.0","-117.15948343","32.72863359"
"COBRA","IND","165.0","-117.15952476","32.72920299"
"COBRA","IND","165.0","-117.15930512","32.72675599"
"COBRA","IND","165.0","-117.15951909","32.72760871"
"COBRA","IND","165.0","-117.15929585","32.7273521"
"COBRA","IND","165.0","-117.15953151","32.72712733"
"COBRA","IND","165.0","-117.15951286","32.72611441"
"COBRA","IND","165.0","-117.15930297","32.72893265"
"COBRA","IND","165.0","-117.15952109","32.72650434"
"COBRA","IND","165.0","-117.15926471","32.73045888"
"COBRA","IND","165.0","-117.15953326","32.72396223"
"COBRA","IND","165.0","-117.15930351","32.7325554"
"COBRA","IND","165.0","-117.15951946","32.72550148"
"COBRA","IND","165.0","-117.15953361","32.72417073"
"COBRA","IND","165.0","-117.15952606","32.72448583"
"COBRA","IND","165.0","-117.1595869","32.72503075"
"COBRA","IND","165.0","-117.15929783","32.73350942"
"COBRA","IND","165.0","-117.15930232","32.73520419"
"COBRA","IND","165.0","-117.1593032","32.73569678"
"COBRA","IND","165.0","-117.15929219","32.73614699"
"COBRA","IND","165.0","-117.15930558","32.73731838"
"COBRA","IND","165.0","-117.1595152","32.73709074"
"COBRA","IND","165.0","-117.15951526","32.73546955"
"COBRA","IND","165.0","-117.15951147","32.73582497"
"COBRA","IND","165.0","-117.15952671","32.73361139"
"COBRA","IND","165.0","-117.1595101","32.73339692"
"COBRA","IND","165.0","-117.16013723","32.72419426"
"COBRA","IND","85.0","-117.15951762","32.73181936"
"COBRA","IND","165.0","-117.16032502","32.72396061"
"COBRA","IND","165.0","-117.16316418","32.73148581"
"COBRA","IND","165.0","-117.16224827","32.73145822"
"COBRA","IND","165.0","-117.16408195","32.73145063"
"COBRA","IND","165.0","-117.16379615","32.73126998"
"COBRA","IND","165.0","-117.16288734","32.73129943"
"COBRA","IND","85.0","-117.16109208","32.73125676"
"COBRA","IND","85.0","-117.16109433","32.73115367"
"COBRA","IND","165.0","-117.1602284","32.73194224"
"COBRA","IND","85.0","-117.16038017","32.73043965"
"COBRA","HPS","250.0","-117.16019894","32.73085704"
"COBRA","IND","85.0","-117.16036468","32.73085633"
"COBRA","IND","165.0","-117.15928857","32.73114681"
"COBRA","IND","85.0","-117.16049728","32.73130396"
"COBRA","IND","85.0","-117.16038994","32.73125075"
"COBRA","HPS","150.0","-117.16106038","32.72625853"
"COBRA","IND","85.0","-117.16104092","32.72607376"
"COBRA","IND","85.0","-117.1612874","32.72605887"
"COBRA","IND","85.0","-117.16127763","32.72624209"
"COBRA","IND","85.0","-117.16130474","32.73359009"
"COBRA","IND","165.0","-117.1674598","32.73127787"
"COBRA","IND","165.0","-117.16653153","32.73124716"
"COBRA","IND","165.0","-117.16562462","32.73128031"
"COBRA","IND","165.0","-117.16471714","32.73128643"
"COBRA","IND","165.0","-117.16401197","32.72978172"
"COBRA","IND","165.0","-117.1694982","32.7306799"
"COBRA","HPS","150.0","-117.16932599","32.73078794"
"COBRA","IND","165.0","-117.16402435","32.72938043"
"COBRA","IND","165.0","-117.16908308","32.72972821"
"COBRA","IND","165.0","-117.16435746","32.72937999"
"COBRA","IND","165.0","-117.16401341","32.72913657"
"COBRA","IND","165.0","-117.16400363","32.72809015"
"COBRA","IND","165.0","-117.16380809","32.72729893"
"COBRA","IND","165.0","-117.16498732","32.73147508"
"COBRA","IND","165.0","-117.163832","32.73043523"
"COBRA","IND","165.0","-117.16589419","32.73144564"
"COBRA","IND","165.0","-117.16678471","32.73149437"
"COBRA","IND","165.0","-117.16793361","32.73138871"
"COBRA","IND","165.0","-117.16408592","32.73752794"
"COBRA","IND","165.0","-117.16911341","32.73104938"
"COBRA","IND","165.0","-117.16406556","32.73652542"
"COBRA","IND","165.0","-117.16941373","32.73097348"
"COBRA","IND","165.0","-117.16404781","32.73337247"
"COBRA","IND","165.0","-117.16972996","32.73249957"
"COBRA","IND","165.0","-117.16404473","32.73233319"
"COBRA","IND","165.0","-117.16964778","32.73275322"
"COBRA","IND","165.0","-117.16013346","32.73256923"
"COBRA","IND","165.0","-117.17005904","32.73709133"
"COBRA","IND","165.0","-117.16020899","32.73360813"
"COBRA","IND","165.0","-117.16040916","32.73442928"
"COBRA","IND","165.0","-117.16041696","32.73549011"
"COBRA","IND","165.0","-117.16981111","32.73606614"
"COBRA","IND","165.0","-117.16042275","32.73652767"
"COBRA","IND","165.0","-117.16043704","32.73754803"
"COBRA","IND","165.0","-117.16959545","32.73384938"
"COBRA","IND","165.0","-117.16997922","32.73245609"
"COBRA","IND","165.0","-117.16984944","32.73146491"
"COBRA","IND","165.0","-117.16015226","32.72734932"
"COBRA","IND","165.0","-117.16012495","32.73127371"
"COBRA","IND","165.0","-117.16038685","32.73149563"
"COBRA","IND","85.0","-117.1611156","32.73048608"
"COBRA","IND","165.0","-117.16110945","32.73088094"
"COBRA","IND","165.0","-117.16045531","32.73038468"
"COBRA","IND","165.0","-117.16105123","32.73041839"
"COBRA","IND","165.0","-117.16133625","32.73761339"
"COBRA","IND","165.0","-117.16132373","32.73648993"
"COBRA","IND","165.0","-117.16132979","32.73548561"
"COBRA","IND","165.0","-117.16132001","32.73442312"
"COBRA","IND","165.0","-117.16133616","32.73233238"
"COBRA","IND","85.0","-117.16476663","32.73228735"
"COBRA","IND","165.0","-117.1716277","32.72896469"
"COBRA","IND","165.0","-117.17192388","32.73015576"
"COBRA","IND","85.0","-117.17128158","32.7214182"
"COBRA","IND","165.0","-117.17096767","32.72598986"
"COBRA","IND","85.0","-117.16954661","32.72515185"
"COBRA","IND","85.0","-117.16980643","32.72526994"
"COBRA","IND","165.0","-117.16885341","32.72535824"
"COBRA","IND","85.0","-117.16830528","32.72576503"
"COBRA","IND","85.0","-117.16812185","32.72675453"
"COBRA","IND","165.0","-117.16928845","32.72634892"
"COBRA","IND","165.0","-117.16954525","32.72642589"
"COBRA","IND","165.0","-117.16915189","32.72545035"
"COBRA","IND","165.0","-117.16894005","32.72550989"
"COBRA","IND","165.0","-117.1690703","32.72307705"
"COBRA","IND","85.0","-117.1747497","32.73447276"
"COBRA","IND","165.0","-117.17432365","32.73332356"
"COBRA","IND","165.0","-117.17459251","32.73292105"
"COBRA","LED","180.0","-117.17406093","32.73326687"
"COBRA","IND","85.0","-117.17379875","32.73340278"
"COBRA","IND","85.0","-117.17385334","32.7337259"
"COBRA","IND","165.0","-117.17270915","32.73196507"
"COBRA","IND","165.0","-117.17140675","32.72903383"
"COBRA","IND","165.0","-117.17151508","32.72922825"
"COBRA","IND","165.0","-117.17164865","32.7279975"
"COBRA","IND","165.0","-117.17126063","32.72812953"
"COBRA","IND","165.0","-117.1711791","32.73019308"
"COBRA","IND","165.0","-117.16694274","32.72482859"
"COBRA","IND","165.0","-117.16745669","32.72598114"
"COBRA","IND","85.0","-117.16807964","32.72578154"
"COBRA","IND","85.0","-117.16822728","32.72554313"
"COBRA","IND","165.0","-117.16405374","32.7338768"
"COBRA","IND","165.0","-117.16778399","32.72457103"
"COBRA","IND","165.0","-117.16760365","32.72367821"
"COBRA","IND","165.0","-117.17214697","32.73009103"
"COBRA","IND","165.0","-117.17203784","32.72991845"
"COBRA","IND","165.0","-117.1731966","32.72955934"
"COBRA","IND","165.0","-117.17293546","32.72965174"
"COBRA","IND","165.0","-117.16905526","32.72750434"
"COBRA","IND","165.0","-117.17083052","32.72715555"
"COBRA","IND","165.0","-117.17098381","32.72802683"
"COBRA","IND","165.0","-117.17106398","32.72819408"
"COBRA","IND","165.0","-117.17116526","32.72791942"
